Date,5_YR_R,7_YR_R,10_YR_R
2/19/2023,0.716161623,0.811668977,1.072769488
2/26/2023,0.739158615,0.720943112,0.767521517
3/5/2023,0.079911531,0.090182334,0.071341935
3/12/2023,0.670167641,0.414203281,0.30161672
3/19/2023,-2.626067777,-2.540867763,-2.825836171
3/26/2023,-0.694320509,-0.622663752,-0.533798778
4/2/2023,-0.157724046,-0.13879247,-0.212485125
4/9/2023,-1.338236265,-1.279346206,-1.347793366
4/16/2023,0.838812243,0.725263391,0.622930373
4/23/2023,1.145438794,1.191853556,1.436924961
4/30/2023,-0.816971129,-0.743631572,-0.812270611
5/7/2023,-0.035073426,0.103143171,0.215933079
5/14/2023,0.24089047,0.241392109,0.365879451
5/21/2023,1.329414724,1.174572439,1.137032218
5/28/2023,1.60537862,1.41650808,1.415504051
6/4/2023,0.079911531,-0.147433028,-0.399918089
6/11/2023,0.463194719,0.526530543,0.638996056
6/18/2023,0.746824278,0.552452219,0.472984002
6/25/2023,-0.073401744,-0.25976029,-0.490956958
7/2/2023,0.601176667,0.517889985,0.494404912
7/9/2023,1.325581892,1.338743053,1.517253375
7/16/2023,-1.073770865,-0.890521069,-0.785494473
7/23/2023,-0.587001216,-0.864599393,-1.219267905
7/30/2023,0.225559142,0.206829875,0.151670349
8/6/2023,0.562848348,1.036323501,1.672554974
8/13/2023,-0.372362631,-0.086949118,0.130249438
8/20/2023,1.72802924,1.848536011,2.208077729
8/27/2023,0.225559142,0.154986523,0.151670349
9/3/2023,-0.479681924,-0.518977049,-0.640903329
9/10/2023,0.36354109,0.664779481,0.997796302
9/17/2023,-0.127061391,-0.181995263,-0.266037401
9/24/2023,0.777486933,0.759825626,0.944244026
10/1/2023,1.114776139,1.520194783,2.100973178
